city,date,cloud_cover
Burbank,2020-01-16,25.272727272727273
Burbank,2020-01-17,27.083333333333332
Burbank,2020-01-18,32.458333333333336
Burbank,2020-01-19,30.791666666666668
Burbank,2020-01-20,26.916666666666668
Burbank,2020-01-21,26.807692307692307
Burbank,2020-01-22,30.958333333333332
Burbank,2020-01-23,33.12
Burbank,2020-01-24,31.541666666666668
Burbank,2020-01-25,30.875
Burbank,2020-01-26,23.11764705882353
Burbank,2020-01-27,29.88
Burbank,2020-01-28,32.68
Burbank,2020-01-29,32.48148148148148
Burbank,2020-01-30,31.708333333333332
Burbank,2020-01-31,32.125
Burbank,2020-02-01,32.875
Burbank,2020-02-02,32.958333333333336
Burbank,2020-02-03,31.24
Burbank,2020-02-04,33.074074074074076
Burbank,2020-02-05,32.458333333333336
Burbank,2020-02-06,32.625
Burbank,2020-02-07,33.291666666666664
Burbank,2020-02-08,33.291666666666664
Burbank,2020-02-09,24.09375
Burbank,2020-02-10,26.25
Burbank,2020-02-11,33.48148148148148
Burbank,2020-02-12,33.291666666666664
Burbank,2020-02-13,32.77272727272727
Burbank,2020-02-14,31.583333333333332
Burbank,2020-02-15,33.125
Burbank,2020-02-16,32.08
Burbank,2020-02-17,31.791666666666668
Burbank,2020-02-18,26.53125
Burbank,2020-02-19,27.566666666666666
Burbank,2020-02-20,32.916666666666664
Burbank,2020-02-21,30.041666666666668
Burbank,2020-02-22,25.741935483870968
Burbank,2020-02-23,29.703703703703702
Burbank,2020-02-24,33.48
Burbank,2020-02-25,33.291666666666664
Burbank,2020-02-26,32.333333333333336
Burbank,2020-02-27,32.791666666666664
Burbank,2020-02-28,29.8
Burbank,2020-02-29,29.125
Burbank,2020-03-01,27.323529411764707
Burbank,2020-03-02,29.307692307692307
Burbank,2020-03-03,33.48
Burbank,2020-03-04,33.52
Burbank,2020-03-05,33.5
Burbank,2020-03-06,33.541666666666664
Burbank,2020-03-07,28.3125
Burbank,2020-03-08,28.642857142857142
Burbank,2020-03-09,33.125
Burbank,2020-03-10,17.558823529411764
Burbank,2020-03-11,25.65
Burbank,2020-03-12,25.962962962962962
Burbank,2020-03-13,12.170212765957446
Burbank,2020-03-14,21.865384615384617
Burbank,2020-03-15,24.82857142857143
Burbank,2020-03-16,25.291666666666668
Burbank,2020-03-17,29.5625
Burbank,2020-03-18,33.208333333333336
Burbank,2020-03-19,29.266666666666666
Burbank,2020-03-20,28.20689655172414
Burbank,2020-03-21,30.192307692307693
Burbank,2020-03-22,30.0
Burbank,2020-03-23,21.2
Burbank,2020-03-24,28.20689655172414
Burbank,2020-03-25,26.20689655172414
Burbank,2020-03-26,32.0
Burbank,2020-03-27,32.416666666666664
Burbank,2020-03-28,32.16
Burbank,2020-03-29,32.125
Burbank,2020-03-30,33.111111111111114
Burbank,2020-03-31,33.541666666666664
Burbank,2020-04-01,33.541666666666664
Burbank,2020-04-02,29.9
Burbank,2020-04-03,32.52
Burbank,2020-04-04,28.82758620689655
Burbank,2020-04-05,26.0
Burbank,2020-04-06,19.42222222222222
Burbank,2020-04-07,24.75
Burbank,2020-04-08,23.11627906976744
Burbank,2020-04-09,16.096774193548388
Burbank,2020-04-10,12.958333333333334
Burbank,2020-04-11,32.583333333333336
Burbank,2020-04-12,25.35135135135135
Burbank,2020-04-13,24.923076923076923
Burbank,2020-04-14,32.32
Burbank,2020-04-15,33.583333333333336
Burbank,2020-04-16,33.583333333333336
Burbank,2020-04-17,30.129032258064516
Burbank,2020-04-18,26.548387096774192
Burbank,2020-04-19,27.566666666666666
Burbank,2020-04-20,27.689655172413794
Burbank,2020-04-21,30.392857142857142
Burbank,2020-04-22,33.6
Burbank,2020-04-23,33.583333333333336
Burbank,2020-04-24,33.6
Burbank,2020-04-25,33.583333333333336
Burbank,2020-04-26,33.583333333333336
Burbank,2020-04-27,33.583333333333336
Burbank,2020-04-28,33.583333333333336
Burbank,2020-04-29,30.689655172413794
Burbank,2020-04-30,30.62962962962963
Burbank,2020-05-01,33.148148148148145
Burbank,2020-05-02,32.892857142857146
Burbank,2020-05-03,33.583333333333336
Burbank,2020-05-04,33.583333333333336
Burbank,2020-05-05,33.583333333333336
Burbank,2020-05-06,33.583333333333336
Burbank,2020-05-07,33.583333333333336
Burbank,2020-05-08,33.583333333333336
Burbank,2020-05-09,31.535714285714285
Burbank,2020-05-10,29.272727272727273
Burbank,2020-05-11,29.379310344827587
Burbank,2020-05-12,30.76923076923077
Burbank,2020-05-13,32.666666666666664
Burbank,2020-05-14,33.6
Burbank,2020-05-15,33.583333333333336
Burbank,2020-05-16,33.583333333333336
Burbank,2020-05-17,33.583333333333336
Burbank,2020-05-18,21.425
Burbank,2020-05-19,30.28
Burbank,2020-05-20,33.333333333333336
Burbank,2020-05-21,33.583333333333336
Burbank,2020-05-22,33.26923076923077
Burbank,2020-05-23,30.666666666666668
Burbank,2020-05-24,33.625
Burbank,2020-05-25,33.625
Burbank,2020-05-26,33.625
Burbank,2020-05-27,33.625
Burbank,2020-05-28,31.85185185185185
Burbank,2020-05-29,29.25925925925926
Burbank,2020-05-30,29.733333333333334
Burbank,2020-05-31,32.38461538461539
Burbank,2020-06-01,33.64
Burbank,2020-06-02,33.625
Burbank,2020-06-03,33.625
Burbank,2020-06-04,30.962962962962962
Burbank,2020-06-05,25.833333333333332
Burbank,2020-06-06,25.75862068965517
Burbank,2020-06-07,32.76
Burbank,2020-06-08,33.625
Burbank,2020-06-09,33.6
Burbank,2020-06-10,33.625
Burbank,2020-06-11,33.625
Burbank,2020-06-12,32.03703703703704
Burbank,2020-06-13,33.625
Burbank,2020-06-14,33.625
Burbank,2020-06-15,33.625
Burbank,2020-06-16,29.40740740740741
Burbank,2020-06-17,30.03448275862069
Burbank,2020-06-18,29.142857142857142
Burbank,2020-06-19,30.73076923076923
Burbank,2020-06-20,29.310344827586206
Burbank,2020-06-21,29.0
Burbank,2020-06-22,30.0
Burbank,2020-06-23,30.620689655172413
Burbank,2020-06-24,29.9
Burbank,2020-06-25,29.137931034482758
Burbank,2020-06-26,31.5
Burbank,2020-06-27,31.615384615384617
Burbank,2020-06-28,28.0
Burbank,2020-06-29,27.27777777777778
Burbank,2020-06-30,33.625
Burbank,2020-07-01,28.566666666666666
Burbank,2020-07-02,29.689655172413794
Burbank,2020-07-03,33.625
Burbank,2020-07-04,33.625
Burbank,2020-07-05,27.575757575757574
Burbank,2020-07-06,33.625
Burbank,2020-07-07,33.15384615384615
Burbank,2020-07-08,33.32
Burbank,2020-07-09,32.592592592592595
Burbank,2020-07-10,33.625
Burbank,2020-07-11,33.625
Burbank,2020-07-12,33.625
Burbank,2020-07-13,33.608695652173914
Burbank,2020-07-14,30.857142857142858
Burbank,2020-07-15,30.178571428571427
Burbank,2020-07-16,31.142857142857142
Burbank,2020-07-17,33.625
Burbank,2020-07-18,33.625
Burbank,2020-07-19,33.625
Burbank,2020-07-20,33.625
Burbank,2020-07-21,33.625
Burbank,2020-07-22,32.407407407407405
Burbank,2020-07-23,30.40740740740741
Burbank,2020-07-24,31.26923076923077
Burbank,2020-07-25,32.25
Burbank,2020-07-26,33.625
Burbank,2020-07-27,33.625
Burbank,2020-07-28,33.625
Burbank,2020-07-29,33.625
Burbank,2020-07-30,33.625
Burbank,2020-07-31,33.625
Burbank,2020-08-01,33.625
Burbank,2020-08-02,33.625
Burbank,2020-08-03,31.428571428571427
Burbank,2020-08-04,30.310344827586206
Burbank,2020-08-05,29.678571428571427
Burbank,2020-08-06,29.178571428571427
Burbank,2020-08-07,33.583333333333336
Burbank,2020-08-08,33.583333333333336
Burbank,2020-08-09,33.583333333333336
Burbank,2020-08-10,33.583333333333336
Burbank,2020-08-11,33.583333333333336
Burbank,2020-08-12,33.583333333333336
Burbank,2020-08-13,31.5
Burbank,2020-08-14,33.583333333333336
Burbank,2020-08-15,33.583333333333336
Burbank,2020-08-16,33.583333333333336
Burbank,2020-08-17,33.583333333333336
Burbank,2020-08-18,33.583333333333336
Burbank,2020-08-19,33.583333333333336
Burbank,2020-08-20,33.583333333333336
Burbank,2020-08-21,33.583333333333336
Burbank,2020-08-22,33.583333333333336
Burbank,2020-08-23,33.583333333333336
Burbank,2020-08-24,33.583333333333336
Burbank,2020-08-25,33.583333333333336
Burbank,2020-08-26,33.541666666666664
Burbank,2020-08-27,33.541666666666664
Burbank,2020-08-28,33.541666666666664
Burbank,2020-08-29,32.48
Burbank,2020-08-30,32.03703703703704
Burbank,2020-08-31,31.846153846153847
Burbank,2020-09-01,30.464285714285715
Burbank,2020-09-02,33.541666666666664
Burbank,2020-09-03,32.583333333333336
Burbank,2020-09-04,29.076923076923077
Burbank,2020-09-05,30.958333333333332
Burbank,2020-09-06,33.56
Burbank,2020-09-07,33.375
Burbank,2020-09-08,29.517241379310345
Burbank,2020-09-09,33.541666666666664
Burbank,2020-09-10,27.5
Burbank,2020-09-11,22.0
Burbank,2020-09-12,21.974358974358974
Burbank,2020-09-13,24.185185185185187
Burbank,2020-09-14,25.166666666666668
Burbank,2020-09-15,22.0
Burbank,2020-09-16,22.0
Burbank,2020-09-17,22.0
Burbank,2020-09-18,22.0
Burbank,2020-09-19,22.0
Burbank,2020-09-20,22.5
Burbank,2020-09-21,30.541666666666668
Burbank,2020-09-22,32.791666666666664
Burbank,2020-09-23,33.5
Burbank,2020-09-24,33.5
Burbank,2020-09-25,30.366666666666667
Burbank,2020-09-26,30.733333333333334
Burbank,2020-09-27,28.741935483870968
Burbank,2020-09-28,31.275862068965516
Burbank,2020-09-29,33.5
Burbank,2020-09-30,32.958333333333336
Burbank,2020-10-01,33.5
Burbank,2020-10-02,33.5
Burbank,2020-10-03,33.5
Burbank,2020-10-04,33.5
Burbank,2020-10-05,31.875
Burbank,2020-10-06,33.5
Burbank,2020-10-07,33.5
Burbank,2020-10-08,28.862068965517242
Burbank,2020-10-09,31.333333333333332
Burbank,2020-10-10,28.923076923076923
Burbank,2020-10-11,33.5
Burbank,2020-10-12,33.5
Burbank,2020-10-13,33.5
Burbank,2020-10-14,33.5
Burbank,2020-10-15,33.5
Burbank,2020-10-16,33.5
Burbank,2020-10-17,33.5
Burbank,2020-10-18,33.5
Burbank,2020-10-19,27.41025641025641
Burbank,2020-10-20,26.78125
Burbank,2020-10-21,24.28125
Burbank,2020-10-22,23.107142857142858
Burbank,2020-10-23,27.44
Burbank,2020-10-24,26.16
Burbank,2020-10-25,26.857142857142858
Burbank,2020-10-26,32.74074074074074
Burbank,2020-10-27,33.5
Burbank,2020-10-28,33.5
Burbank,2020-10-29,33.5
Burbank,2020-10-30,33.5
Burbank,2020-10-31,33.5
Burbank,2020-11-01,33.0
Burbank,2020-11-02,33.5
Burbank,2020-11-03,30.375
Burbank,2020-11-04,29.916666666666668
Burbank,2020-11-05,33.5
Burbank,2020-11-06,32.88
Burbank,2020-11-07,26.972972972972972
Burbank,2020-11-08,33.5
Burbank,2020-11-09,34.0
Burbank,2020-11-10,33.45454545454545
Burbank,2020-11-11,33.416666666666664
Burbank,2020-11-12,33.416666666666664
Burbank,2020-11-13,33.416666666666664
Burbank,2020-11-14,32.875
Burbank,2020-11-15,33.4
Burbank,2020-11-16,33.416666666666664
Burbank,2020-11-17,33.416666666666664
Burbank,2020-11-18,29.666666666666668
Burbank,2020-11-19,27.38888888888889
Burbank,2020-11-20,33.416666666666664
Burbank,2020-11-21,33.416666666666664
Burbank,2020-11-22,33.416666666666664
Burbank,2020-11-23,29.82758620689655
Burbank,2020-11-24,29.535714285714285
Burbank,2020-11-25,33.416666666666664
Burbank,2020-11-26,32.035714285714285
Burbank,2020-11-27,33.416666666666664
Burbank,2020-11-28,33.416666666666664
Burbank,2020-11-29,33.416666666666664
Burbank,2020-11-30,33.416666666666664
Burbank,2020-12-01,33.44
Burbank,2020-12-02,33.416666666666664
Burbank,2020-12-03,33.416666666666664
Burbank,2020-12-04,33.416666666666664
Burbank,2020-12-05,33.4
Burbank,2020-12-06,33.416666666666664
Burbank,2020-12-07,33.416666666666664
Burbank,2020-12-08,33.47826086956522
Burbank,2020-12-09,33.416666666666664
Burbank,2020-12-10,33.416666666666664
Burbank,2020-12-11,29.0625
Burbank,2020-12-12,31.576923076923077
Burbank,2020-12-13,33.416666666666664
Burbank,2020-12-14,30.37037037037037
Burbank,2020-12-15,33.416666666666664
Burbank,2020-12-16,33.416666666666664
Burbank,2020-12-17,32.583333333333336
Burbank,2020-12-18,33.4
Burbank,2020-12-19,33.416666666666664
Burbank,2020-12-20,33.416666666666664
Burbank,2020-12-21,33.416666666666664
Burbank,2020-12-22,33.416666666666664
Burbank,2020-12-23,26.65625
Burbank,2020-12-24,29.625
Burbank,2020-12-25,33.416666666666664
Burbank,2020-12-26,33.416666666666664
Burbank,2020-12-27,28.0
Burbank,2020-12-28,21.035714285714285
Burbank,2020-12-29,30.36
Burbank,2020-12-30,33.4
Burbank,2020-12-31,33.32
Burbank,2021-01-01,33.125
